stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
GEN_PF08156044,,Palau Industrial,,41.5687866,2.173815,,,0,,,0.0
GEN_PF08156046,,Via Augusta - c. Aiguaders,,41.5617981,2.1832645,,,0,,,0.0
GEN_PF08156047,,c. Folch i Torres (Escola Marinada),,41.5880127,2.1755385,,,0,,,0.0
GEN_PF08156049,,c. Pompeu Fabra (CEIP Cladelles),,41.5813103,2.1715562,,,0,,,0.0
GEN_PF08156050,,Camí de Can Riera - c. la Sagrera,,41.5837173,2.1690183,,,0,,,0.0
GEN_PF08156052,,Camí Serra de Ponent - c. Vilobí,,41.578701,2.1619501,,,0,,,0.0
GEN_PF08156053,,c. Nou - c. Pescadors,,41.5762253,2.1637349,,,0,,,0.0
GEN_PF08156054,,Can Duran (rtda. c. Tarragona),,41.5897064,2.1680689,,,0,,,0.0
GEN_PF08156058,,c. Montjuïc - c. Oliana (A),,41.5863152,2.1692841,,,0,,,0.0
GEN_PF08156061,,c. Folch i Torres - Carrerada (CEIP),,41.5862465,2.1763401,,,0,,,0.0
GEN_PF08156072,,c. Monòlit (Correus),,41.5808373,2.1792965,,,0,,,0.0
GEN_PF08156073,,c. Aiguaders - c. Basters (Mango),,41.5588531,2.1844192,,,0,,,0.0
GEN_PF08156074,,Mango (c. Mercaders - c. Basters),,41.558651,2.1817777,,,0,,,0.0
GEN_PF08156075,,av. Catalunya - c. Can Cortès (A) MB0325,,41.5847282,2.1804609,,,0,,,0.0
GEN_PF08156076,,av. Catalunya (pl. Alzina) (A) MB0327,,41.5904121,2.1800442,,,0,,,0.0
GEN_PF08156077,,Camí Reial - pl. Alzina (Mercat),,41.5901794,2.1784403,,,0,,,0.0
GEN_PF08156078,,av. Catalunya - c. Riereta,,41.5854378,2.1802549,,,0,,,0.0
GEN_PF08156079,,c. Can Cortès - c. Dr. Fleming,,41.5831718,2.1751244,,,0,,,0.0
GEN_PF08156080,,c. Abat Oliva - Camí Santa Magdalena,,41.5806313,2.1691811,,,0,,,0.0
GEN_PF08156081,,Camí Serra de Ponent - c. Nou,,41.5788803,2.1659751,,,0,,,0.0
GEN_PF08156082,,c. Nou - Camí Serra de Ponent,,41.5790977,2.1664736,,,0,,,0.0
GEN_PF08156083,,Camí de Can Riera - c. Abat Oliva,,41.5821533,2.1680067,,,0,,,0.0
GEN_PF08156085,,Camí Reial - c. Sant Genís (Mercat),,41.5892982,2.1782825,,,0,,,0.0
GEN_PF08156086,,av. Catalunya - Camí de Can Llonc,,41.577076,2.182163,,,0,,,0.0
GEN_PF08156087,,av. Catalunya (Can Maiol) (D),,41.5717888,2.182797,,,0,,,0.0
GEN_PF08156088,,Masia Julià (D),,41.5633469,2.1847818,,,0,,,0.0
GEN_PF08156089,,c. Sant Joan - Camí de Can Llonc,,41.5768204,2.1792762,,,0,,,0.0
GEN_PF08156090,,c. Sant Joan - c. Migdia,,41.5743103,2.1801078,,,0,,,0.0
GEN_PF08156091,,av. Catalunya - c. Minerva,,41.5733261,2.1830192,,,0,,,0.0
GEN_PF08156093,,c. Mercaders - Via Augusta,,41.5609436,2.1813712,,,0,,,0.0
GEN_PF08156094,,c. Aiguaders - Via Augusta,,41.5616188,2.183877,,,0,,,0.0
GEN_PF08156095,,Camí Serra de Ponent - c. Castanyer,,41.5797157,2.1585705,,,0,,,0.0
GEN_PF08156096,,c. Sant Llorenç - c. Castanyer,,41.5788879,2.1564226,,,0,,,0.0
GEN_PF08156097,,c. Sant Llorenç - c. Mallorca,,41.5762939,2.1573789,,,0,,,0.0
GEN_PF08156098,,av. Diagonal (IES Ramon Casas) (D),,41.5900879,2.1769023,,,0,,,0.0
GEN_PF08156099,,c. Boters - c. Rajolers (A),,41.5726128,2.182162,,,0,,,0.0
GEN_PF08156100,,av. Ebre - c. Ter (D),,41.5799561,2.177505,,,0,,,0.0
GEN_PF08156101,,c. Montjuïc - c. Oliana (D),,41.5863533,2.1692026,,,0,,,0.0
GEN_PF08156102,,c. Pujada - Camí de la Serra,,41.5936584,2.1835852,,,0,,,0.0
GEN_PF08156103,,c. Noguera - Baixada de Can Perera,,41.5674171,2.169723,,,0,,,0.0
GEN_PF08156104,,c. Noguera - Camí de Can Perera,,41.5676765,2.1722109,,,0,,,0.0
GEN_PF08156105,,ctra. Sentmenat (Cementiri),,41.5868835,2.1605814,,,0,,,0.0
GEN_PF08156106,,ctra. Sentmenat - c. Sant Jaume,,41.5848808,2.1663601,,,0,,,0.0
GEN_PF08156107,,Camí de Can Llonc - c. Sant Isidre,,41.5764084,2.1779799,,,0,,,0.0
GEN_PF08159002,,Estació de Rodalies de Parets,,41.5563507,2.2257962,,,0,,,0.0
GEN_PF08159014,,av. Catalunya - c. Dos de Maig,,41.5615158,2.2281196,,,0,,,0.0
GEN_PF08159015,,av. Catalunya - Pedra del Diable (D) MB0428,,41.5666199,2.2298884,,,0,,,0.0
GEN_PF08159016,,av. Catalunya - av. Estació (D),,41.5573502,2.2270963,,,0,,,0.0
GEN_PF08159029,,pol. ind. Llevant (Tenes - F.Macià) (AH),,41.5718498,2.2406337,,,0,,,0.0
GEN_PF08159032,,pol. ind. Bruguera (Grup Zeta),,41.5665436,2.2405524,,,0,,,0.0
GEN_PF08159033,,pol. ind. Bruguera (Premsa - Logística),,41.5646362,2.2352679,,,0,,,0.0
GEN_PF08159034,,Eixample Industrial (c.Ramón y Cajal),,41.5633888,2.2315938,,,0,,,0.0
GEN_PF08159035,,av. Catalunya (CEIP Lluís Piquer),,41.5722694,2.2343075,,,0,,,0.0
GEN_PF08159036,,pol. ind. Llevant (Llevant - F.Macià) (AH),,41.5706825,2.2424865,,,0,,,0.0
GEN_PF08159037,,pol. ind. Llevant (Llevant - Palou) (AH),,41.5746231,2.2465465,,,0,,,0.0
GEN_PF08159038,,pol. ind. Can Volart (c. Garbí),,41.5664787,2.2455299,,,0,,,0.0
GEN_PF08159039,,Sector Autopista (Camí Montmeló-Diesel) (AH),,41.5573082,2.2387574,,,0,,,0.0
GEN_PF08159040,,Sector Autopista (Edison - Diesel) (AH),,41.5536308,2.2366977,,,0,,,0.0
GEN_PF08159041,,pol. ind. Llevant (Palou - Tenes) (AH),,41.5749321,2.2432005,,,0,,,0.0
GEN_PF08159050,,pl. Vila - av. Catalunya,,41.5728455,2.2346365,,,0,,,0.0
GEN_PF08159051,,c. Víctor Català (Camp de Futbol) (A),,41.5734711,2.2376988,,,0,,,0.0
GEN_PF08159054,,c. Onze de Setembre - c. Butjosa,,41.5623169,2.2230365,,,0,,,0.0
GEN_PF08159056,,plaça dels Gegants,,41.5665703,2.2227769,,,0,,,0.0
GEN_PF08159058,,c. la Mola - av. Espanya,,41.5684967,2.2237995,,,0,,,0.0
GEN_PF08159059,,c. Pau Casals (IES Torre de Malla),,41.5657234,2.225328,,,0,,,0.0
GEN_PF08159060,,c. Jacint Verdaguer - c. Frederica Montseny,,41.5671463,2.2266679,,,0,,,0.0
GEN_PF08159061,,c. Mercè Rodoreda - c. Frederica Montseny,,41.5668297,2.2285147,,,0,,,0.0
GEN_PF08159063,,av. Lluís Companys - c. Major,,41.5724373,2.231271,,,0,,,0.0
GEN_PF08159064,,c. Sant Antoni (Cementiri),,41.5740814,2.2294042,,,0,,,0.0
GEN_PF08159065,,plaça Cim Vallesà,,41.5750084,2.22453,,,0,,,0.0
GEN_PF08159066,,c. Mn. Jaume Urgell - c. Dr. Caballero,,41.57407,2.2273653,,,0,,,0.0
GEN_PF08159067,,c. Ponent - c. Ca n'Oms,,41.5746689,2.2313325,,,0,,,0.0
GEN_PF08159068,,av. Catalunya (pl. Vila) MB0430,,41.5740318,2.2352705,,,0,,,0.0
GEN_PF08159069,,av. Catalunya - c. Sant Gaietà,,41.5779572,2.2365196,,,0,,,0.0
GEN_PF08159070,,av. Catalunya (Racó),,41.5750961,2.2354898,,,0,,,0.0
GEN_PF08159071,,av. Catalunya - Pedra del Diable (A) MB0429,,41.5671768,2.2304244,,,0,,,0.0
GEN_PF08159072,,c. Víctor Català (Camp de Futbol) (D) MB0600 PNL,,41.5733795,2.2374041,,,0,,,0.0
GEN_PF08159073,,c. Prat de la Riba (Centre Comercial),,41.5590248,2.2295518,,,0,,,0.0
GEN_PF08159074,,c. Independència - av. Casanovas,,41.5591431,2.2218528,,,0,,,0.0
GEN_PF08159075,,plaça de la Salut,,41.561554,2.2217095,,,0,,,0.0
GEN_PF08159076,,c. Ponent (Parc de la Linera),,41.5742416,2.2335224,,,0,,,0.0
GEN_PF08159077,,pol. ind. Llevant (Tenes - F.Macià) (H),,41.5718422,2.2407799,,,0,,,0.0
GEN_PF08159078,,pol. ind. Llevant (Palou - Tenes) (H),,41.57481,2.24295,,,0,,,0.0
GEN_PF08159079,,pol. ind. Llevant (Llevant - Palou) (H),,41.5744247,2.2462761,,,0,,,0.0
GEN_PF08159080,,pol. ind. Llevant (Llevant - F.Macià) (H),,41.5707397,2.2423923,,,0,,,0.0
GEN_PF08159081,,Sector Autopista (Camí Montmeló-Diesel) (H),,41.5573616,2.238682,,,0,,,0.0
GEN_PF08159082,,Sector Autopista (Edison - Diesel) (H),,41.5536461,2.2368639,,,0,,,0.0
GEN_PF08159083,,av. Catalunya - av. Estació (A),,41.5573196,2.2271776,,,0,,,0.0
GEN_PF08159084,,av. Catalunya - c. Monistrol,,41.5624123,2.2284958,,,0,,,0.0
GEN_PF08159085,,c. Amanda Sagristà - c. Sant Sebastià,,41.5580254,2.219099,,,0,,,0.0
GEN_PF08159086,,c. Onze de Setembre - c. Bailén,,41.5642242,2.2228978,,,0,,,0.0
GEN_PF08167007,,ctra. Sentmenat - c. Lluna (D),,41.5640984,2.1551712,,,0,,,0.0
GEN_PF08167008,,ctra. Mollet - c. Pintor Fortuny (A),,41.5476799,2.1601396,,,0,,,0.0
GEN_PF08167009,,plaça del Vallès (D) PNL,,41.5556297,2.15854,,,0,,,0.0
GEN_PF08167010,,ctra. Sentmenat - c. Aneto MB0321,,41.5590515,2.1565878,,,0,,,0.0
GEN_PF08167011,,ctra. Mollet - c. Santiago Rusiñol (D) MB0320,,41.5451164,2.1616232,,,0,,,0.0
GEN_PF08167012,,urb. Serra Maurina (A),,41.5638924,2.1341922,,,0,,,0.0
GEN_PF08167013,,Ramal de Sabadell (Parc de Marta Mata) (D),,41.5560951,2.1515691,,,0,,,0.0
GEN_PF08167014,,c. Santiago Rusiñol - ctra. Mollet,,41.5449638,2.1612711,,,0,,,0.0
GEN_PF08167016,,c. Montserrat Roig - Rambla (D),,41.5535584,2.1568856,,,0,,,0.0
GEN_PF08167017,,ctra. Mollet - c. Montserrat Roig MB0636,,41.5530586,2.1587472,,,0,,,0.0
GEN_PF08167019,,av. Lluís Companys - c. Balmes (D),,41.5536537,2.1548388,,,0,,,0.0
GEN_PF08167020,,Ca n'Humet (Pintor Casas - Santiago Rusiñol),,41.5436325,2.1602876,,,0,,,0.0
GEN_PF08167021,,Ca n'Humet (Camí de Can Vinyals),,41.5411034,2.1609197,,,0,,,0.0
GEN_PF08167022,,Ca n'Humet (Joan Miró - Guifré el Pilòs),,41.5399895,2.1623845,,,0,,,0.0
GEN_PF08167023,,ctra. Sentmenat - c. Alps MNG,,41.5585938,2.1570771,,,0,,,0.0
GEN_PF08167024,,ctra. Sentmenat - c. Lluna (A),,41.564415,2.1553769,,,0,,,0.0
GEN_PF08167025,,urb. Serra Maurina (D),,41.5639572,2.1342454,,,0,,,0.0
GEN_PF08167026,,av. Lluís Companys - c. Balmes (A),,41.5536118,2.1549673,,,0,,,0.0
GEN_PF08167027,,c. Montserrat Roig - Rambla (A),,41.5534172,2.1572883,,,0,,,0.0
GEN_PF08167028,,ctra. Mollet - c. Pintor Fortuny (D),,41.5475807,2.159838,,,0,,,0.0
GEN_PF08167029,,ctra. Mollet - c. Santiago Rusiñol (A),,41.5452728,2.1617377,,,0,,,0.0
GEN_PF08167030,,plaça del Vallès parada bus (A),,41.5561752,2.1586823,,,0,,,0.0
GEN_PF08167031,,Can Serra (av. Sabadell - IES),,41.560585,2.1505401,,,0,,,0.0
GEN_PF08167032,,ctra. Sentmenat - c. Pedraforca,,41.5606461,2.1555107,,,0,,,0.0
GEN_PF08167033,,ctra. Sabadell (Cementiri),,41.5597038,2.1490898,,,0,,,0.0
GEN_PF08167034,,Ramal de Sabadell (Parc de Marta Mata) (A),,41.5561256,2.1514699,,,0,,,0.0
GEN_PF08167035,,ctra. Mollet - c. Ametllers,,41.5530281,2.1588466,,,0,,,0.0
GEN_PF08180012,,rbla. Sant Andreu - c. Pau Casals parada bus(AH),,41.5000229,2.162955,,,0,,,0.0
GEN_PF08180013,,c. García Lorca (pl. Palau Ausit) (AH),,41.5017433,2.1598749,,,0,,,0.0
GEN_PF08180014,,av. Maria Torras - rbla. Pinetons (AH),,41.5038223,2.159759,,,0,,,0.0
GEN_PF08180015,,av. Maria Torras - c. Puigmal (AH),,41.5037842,2.1556654,,,0,,,0.0
GEN_PF08180016,,c. Sant Josep - c. Pizarro PD,,41.5020142,2.1538396,,,0,,,0.0
GEN_PF08180019,,rbla. Pinetons (Pavelló Joan Creus) PD MNG,,41.5015183,2.15799,,,0,,,0.0
GEN_PF08180039,,ctra. Santiga (el Viver),,41.5088463,2.1475973,,,0,,,0.0
GEN_PF08180043,,av. Maria Torras - c. Puigmal (H) PD,,41.5036697,2.1558616,,,0,,,0.0
GEN_PF08180044,,av. Maria Torras - rbla. Pinetons (H) PD,,41.5037575,2.1592419,,,0,,,0.0
GEN_PF08180048,,c. García Lorca (pl. Palau Ausit) (H),,41.5017509,2.1597521,,,0,,,0.0
GEN_PF08181005,,Centre Penitenciari Quatre Camins,,41.5768929,2.2933972,,,0,,,0.0
GEN_PF08184006,,Can Rosés (ctra. Terrassa-Molí de la Bastida),,41.5063667,2.0361526,,,0,,,0.0
GEN_PF08184020,,ctra. Terrassa - c. Primer de Maig,,41.5004082,2.0325019,,,0,,,0.0
GEN_PF08184022,,la Bastida (ctra.Terrassa - Rosselló) (D),,41.5106125,2.0357654,,,0,,,0.0
GEN_PF08184054,,ctra. Terrassa - ctra. Sabadell MB0334,,41.50243,2.0334148,,,0,,,0.0
GEN_PF08184059,,Can Solà (ctra.Martorell- Benzinera Quatre Vents) MB0335,,41.5420341,1.991243,,,0,,,0.0
GEN_PF08184060,,ctra. Martorell - les Martines (Fruiteria) (A),,41.5375862,1.9893476,,,0,,,0.0
GEN_PF08184069,,la Bastida (ctra.Terrassa - Rosselló) (A),,41.51091,2.0360463,,,0,,,0.0
GEN_PF08184091,,Can Rosés (ctra.Terrassa - c.Conflent),,41.5074043,2.0357053,,,0,,,0.0
GEN_PF08187001,,la Llanera (A),,41.5707169,2.0966585,,,0,,,0.0
GEN_PF08187019,,ctra. Terrassa - c. Nou,,41.5503197,2.0775826,,,0,,,0.0
GEN_PF08187022,,c. Domènech i Montaner - c. Joaquim Blume (D),,41.53228,2.1036098,,,0,,,0.0
GEN_PF08187038,,Gran Via - av. Barberà (Baixador),,41.5394669,2.1132143,,,0,,,0.0
GEN_PF08187041,,Gran Via davant Hospital Taulí,,41.5565643,2.1091418,,,0,,,0.0
GEN_PF08187042,,av. Alcalde Moix (Font Canaleta),,41.5643959,2.0978851,,,0,,,0.0
GEN_PF08187043,,ctra. Terrassa - c. Margenat,,41.5454712,2.0962512,,,0,,,0.0
GEN_PF08187044,,ctra. Terrassa - c. Caresmar,,41.5454826,2.0956392,,,0,,,0.0
GEN_PF08187045,,ctra. Terrassa - c. Costa i Llobera,,41.5467453,2.0913773,,,0,,,0.0
GEN_PF08187046,,ctra. Terrassa - c. Manuel de Falla,,41.5471497,2.089633,,,0,,,0.0
GEN_PF08187047,,ctra. Terrassa - c. Formentera,,41.5478172,2.086962,,,0,,,0.0
GEN_PF08187048,,ctra. Terrassa - c. Bòbila,,41.5490952,2.0821962,,,0,,,0.0
GEN_PF08187049,,Gran Via - c. Salut,,41.5527153,2.1127934,,,0,,,0.0
GEN_PF08187050,,ctra. Terrassa (les Palmeres) MNG,,41.5505219,2.0774879,,,0,,,0.0
GEN_PF08187051,,ctra. Terrassa (Instituts) (A) MNG,,41.5527,2.0690699,,,0,,,0.0
GEN_PF08187052,,"c. Vilarrubias, 5  (pl. Taulí)",,41.5533829,2.1107342,,,0,,,0.0
GEN_PF08187053,,Torrent Capella (A),,41.5675316,2.1001053,,,0,,,0.0
GEN_PF08187054,,Gran Via - ctra. Prats de Lluçanès,,41.5613747,2.1008024,,,0,,,0.0
GEN_PF08187055,,Estació Renfe Sabadell Nord (av. Alcalde Moix) (D),,41.5627365,2.0969245,,,0,,,0.0
GEN_PF08187056,,la Llanera (D),,41.5706558,2.0965724,,,0,,,0.0
GEN_PF08187058,,plaça Granados,,41.551487,2.1043091,,,0,,,0.0
GEN_PF08187060,,ctra. Terrassa - c. Beethoven,,41.5493355,2.0818689,,,0,,,0.0
GEN_PF08187061,,pl. Alcalde Marcet - c. Sant Miquel,,41.5523682,2.1071696,,,0,,,0.0
GEN_PF08187062,,"rda. Zamenhof, 151 (pl. Catalunya) (D)",,41.5502586,2.0993021,,,0,,,0.0
GEN_PF08187063,,rda. Ponent - c. Margenat PD,,41.545845,2.0994253,,,0,,,0.0
GEN_PF08187064,,Via Massagué - plaça del Sastre parada bus,,41.5511017,2.1023719,,,0,,,0.0
GEN_PF08187065,,av. Barberà - c. Tetuan (Baixador) PNL,,41.5382957,2.1130385,,,0,,,0.0
GEN_PF08187066,,av. Barberà - c. Dr. Pujades,,41.5326309,2.1157734,,,0,,,0.0
GEN_PF08187067,,pl. Creu de Barberà (D),,41.5274315,2.1185391,,,0,,,0.0
GEN_PF08187068,,Sant Julià d'Altura,,41.5829659,2.0643101,,,0,,,0.0
GEN_PF08187069,,av. Matadepera - c. de les Palmeres,,41.5722504,2.0812151,,,0,,,0.0
GEN_PF08187070,,Ca n'Oriac (pl. Pi) (D),,41.5676956,2.0878463,,,0,,,0.0
GEN_PF08187074,,plaça Creu Alta,,41.5558167,2.1017671,,,0,,,0.0
GEN_PF08187075,,Eix Macià - av. Paraires PD,,41.5545387,2.0974441,,,0,,,0.0
GEN_PF08187080,,pl. Antoni Llonch (estació d'autobusos) PNL,,41.5469704,2.1153779,,,0,,,0.0
GEN_PF08187081,,la Salut (A),,41.5640755,2.1215253,,,0,,,0.0
GEN_PF08187082,,c. Vilarrúbias (Torre de l'Aigua) (A),,41.5539246,2.1131251,,,0,,,0.0
GEN_PF08187083,,av. Barberà (pl. Montserrat Roig),,41.5359612,2.1141613,,,0,,,0.0
GEN_PF08187084,,c. Domènech i Montaner - c. Joaquim Blume (A),,41.5320511,2.1041956,,,0,,,0.0
GEN_PF08187087,,av. Barberà - c. Calders,,41.5352058,2.1146214,,,0,,,0.0
GEN_PF08187088,,av. Francesc  Macià - c. Pi i Margall (parada bus El Corte Inglés),,41.5545883,2.0976472,,,0,,,0.0
GEN_PF08187089,,el Poblenou (c.Lujan - c.Queralt),,41.5626183,2.1298304,,,0,,,0.0
GEN_PF08187091,,Raval d'Amàlia - Pont de la Salut (D),,41.5577621,2.1178014,,,0,,,0.0
GEN_PF08187092,,pl. Comtal (CAP Sant Fèlix),,41.5323563,2.1138508,,,0,,,0.0
GEN_PF08187094,,pl. Concòrdia (D) PD,,41.5585442,2.0967648,,,0,,,0.0
GEN_PF08187098,,pl. Catalunya (Eix Macià - Zamenhof),,41.5508652,2.0981736,,,0,,,0.0
GEN_PF08187099,,Hospital Parc Taulí,,41.5567131,2.1093335,,,0,,,0.0
GEN_PF08187102,,Gran Via - c. Notari Herrán,,41.5580978,2.1066642,,,0,,,0.0
GEN_PF08187103,,Gran Via - ctra. Caldes,,41.5530739,2.1128967,,,0,,,0.0
GEN_PF08187116,,rbla. Ibèria (pl. Mil·lenari) (D),,41.5390549,2.0973258,,,0,,,0.0
GEN_PF08187122,,pl. Alcalde Marcet - c. Convent,,41.5524216,2.1077735,,,0,,,0.0
GEN_PF08187133,,c. Sarasate - c. Joan Llongueras,,41.5508194,2.0802822,,,0,,,0.0
GEN_PF08187134,,c. Albéniz - c. Joan Llongueres,,41.5509682,2.081672,,,0,,,0.0
GEN_PF08187136,,c. Masllovet (pl. Sal·lusti),,41.5521164,2.0827594,,,0,,,0.0
GEN_PF08187138,,av. Lluís Companys (CAP Can Rull),,41.5531921,2.0849683,,,0,,,0.0
GEN_PF08187139,,pl. Fatxendes - c. Bécquer,,41.5522499,2.0824921,,,0,,,0.0
GEN_PF08187141,,pl. Barcelona - av. Barberà,,41.5320778,2.1161349,,,0,,,0.0
GEN_PF08187145,,Gran Via (Mercat Creu Alta),,41.5607071,2.1020744,,,0,,,0.0
GEN_PF08187147,,ctra. Terrassa - c. Larra,,41.5482826,2.0857718,,,0,,,0.0
GEN_PF08187148,,rda. Zamenhof - c. Corominas,,41.5508957,2.1018989,,,0,,,0.0
GEN_PF08187150,,rda. Ponent - c. Joan Plans,,41.5456276,2.0997381,,,0,,,0.0
GEN_PF08187151,,Eix Macià (Embarcador) PD,,41.5513535,2.0978882,,,0,,,0.0
GEN_PF08187152,,ctra. Terrassa (Instituts) (D) MNG,,41.5525627,2.0692229,,,0,,,0.0
GEN_PF08187153,,c. Vilarrúbias - c. Bofí,,41.5534058,2.1113691,,,0,,,0.0
GEN_PF08187155,,Raval d'Amàlia - Pont de la Salut (A),,41.5574303,2.1177523,,,0,,,0.0
GEN_PF08187156,,la Salut (D),,41.564045,2.1214662,,,0,,,0.0
GEN_PF08187157,,Torrent Capella (D),,41.5668907,2.0994558,,,0,,,0.0
GEN_PF08187158,,av. Matadepera - c. Mercè Rodoreda,,41.5712738,2.0830026,,,0,,,0.0
GEN_PF08187159,,av. Matadepera - rda. Roureda (A),,41.5693741,2.085583,,,0,,,0.0
GEN_PF08187160,,av. Matadepera - rda. Roureda (D),,41.569767,2.0848351,,,0,,,0.0
GEN_PF08187161,,Ca n'Oriac (pl. Pi - av. Matadepera) (A),,41.5680847,2.0874527,,,0,,,0.0
GEN_PF08187162,,pl. Creu de Barberà (A),,41.527626,2.1184869,,,0,,,0.0
GEN_PF08187166,,Gran Via - Rambla,,41.5392227,2.1118124,,,0,,,0.0
GEN_PF08187167,,"rda. Ponent, 139  - c. Valentí Almirall parada bus PD",,41.5481415,2.0988035,,,0,,,0.0
GEN_PF08187168,,"rda. Zamenhof, 110 - pl. Catalunya parada bus (A)",,41.5504532,2.0994215,,,0,,,0.0
GEN_PF08187169,,pl. Concòrdia (A) PD,,41.5586014,2.0973728,,,0,,,0.0
GEN_PF08187170,,"Estació del Nord (av. Alcalde Moix) - pl. Espanya, s/n parada bus (A)",,41.5628014,2.0970862,,,0,,,0.0
GEN_PF08187171,,Estació del Nord (c. Berenguer el Gran) (D),,41.5618439,2.0955067,,,0,,,0.0
GEN_PF08187173,,rbla. Ibèria (pl. Mil·lenari) (A),,41.5386047,2.0967185,,,0,,,0.0
GEN_PF08187176,,Sant Pau de Riu-sec (la Rodona),,41.5136681,2.1123137,,,0,,,0.0
GEN_PF08187177,,Sant Pau de Riu-sec (Ikea),,41.5115395,2.1101,,,0,,,0.0
GEN_PF08187180,,Bellaterra (Escola La Vall),,41.5100288,2.0920343,,,0,,,0.0
GEN_PF08187181,,pl. Antoni Llonch davant Estació d'Autobusos,,41.5467033,2.115906,,,0,,,0.0
GEN_PF08187182,,rda. Ponent - c. Josep Renom,,41.5487709,2.0987237,,,0,,,0.0
GEN_PF08187183,,Estació del Nord (c. Berenguer el Gran) (A),,41.5619774,2.0954454,,,0,,,0.0
GEN_PF08187184,,rbla. Ibèria (Estació FGC Can Feu) (A),,41.5428314,2.099195,,,0,,,0.0
GEN_PF08187185,,rbla. Ibèria (Estació FGC Can Feu) (D),,41.5429878,2.0990977,,,0,,,0.0
GEN_PF08187186,,pol. ind. Can Roqueta (rtda. ITV) (TAD),,41.5342216,2.1330748,,,0,,,0.0
GEN_PF08187188,,c. Rocafort - c. Sant Ferran,,41.5353928,2.0987339,,,0,,,0.0
GEN_PF08187189,,av. Barberà - c. Miguel Servet,,41.5330925,2.1156652,,,0,,,0.0
GEN_PF08187198,,c. Vilarrúbias (Torre de l'Aigua) (D),,41.5538902,2.1129923,,,0,,,0.0
GEN_PF08205069,,Can Barata (c. Can Barata - c. Segarra),,41.5146904,2.0627415,,,0,,,0.0
GEN_PF08205106,,Can Barata (pl. Font Xica),,41.5133591,2.0609219,,,0,,,0.0
GEN_PF08205107,,Can Barata (c. Can Barata - c. Garraf),,41.5120392,2.0585313,,,0,,,0.0
GEN_PF08205108,,Can Barata (c. Maresme - c. Ripollès),,41.5101662,2.0601904,,,0,,,0.0
GEN_PF08205109,,Can Barata (c. Maresme - c. Empordà),,41.511982,2.0625989,,,0,,,0.0
GEN_PF08205110,,Can Barata (Camí dels Monjos - c. Garrotxa),,41.5137177,2.0645058,,,0,,,0.0
GEN_PF08205111,,Can Barata (Camí dels Monjos - ctra. Rubí),,41.5151863,2.0645907,,,0,,,0.0
GEN_PF08209007,,c. Antoni Gaudí - c. Muntanya,,41.5174522,2.2401307,,,0,,,0.0
GEN_PF08209008,,c. Antoni Gaudí (Residència),,41.5176926,2.2448378,,,0,,,0.0
GEN_PF08209009,,c. Mn. Cinto Verdaguer - av. Can Ribalta,,41.5227699,2.2363889,,,0,,,0.0
GEN_PF08209010,,ctra. Conreria - av. Catalunya,,41.5232086,2.2304749,,,0,,,0.0
GEN_PF08209011,,ctra. Conreria (Mas Carbassa),,41.5125427,2.237252,,,0,,,0.0
GEN_PF08209012,,c. Dr. Severo Ochoa - c. Joaquim Blume,,41.5129776,2.2392721,,,0,,,0.0
GEN_PF08209013,,av. Aragó - c. Joaquim Blume,,41.5118141,2.2412632,,,0,,,0.0
GEN_PF08209014,,av. Aragó - av. Mauri,,41.5148697,2.2434325,,,0,,,0.0
GEN_PF08209015,,av. Mauri - c. Amics,,41.5158234,2.2388315,,,0,,,0.0
GEN_PF08209016,,av. Mauri - c. Heures,,41.5155792,2.234556,,,0,,,0.0
GEN_PF08209021,,c. Joaquim Costa - c. Tenor Viñas,,41.5195389,2.2388239,,,0,,,0.0
GEN_PF08209023,,Can Rovira,,41.5116768,2.2108719,,,0,,,0.0
GEN_PF08209024,,c. Priorat - c. Montseny,,41.5145683,2.2451377,,,0,,,0.0
GEN_PF08209028,,c. Joaquim Blume - av. Aragó,,41.5117836,2.2409041,,,0,,,0.0
GEN_PF08209032,,c. Prat de la Riba - c. Mn. Francesc (D),,41.5172272,2.2359748,,,0,,,0.0
GEN_PF08209033,,c. Prat de la Riba (Ajuntament) (D),,41.5185432,2.2325609,,,0,,,0.0
GEN_PF08209034,,c. Joan XXIII - c. Balmes,,41.5201416,2.2383254,,,0,,,0.0
GEN_PF08209035,,av. Can Ribalta - c. Pintor Fortuny,,41.5233612,2.2345362,,,0,,,0.0
GEN_PF08209036,,c. Buxó Baliarda (IES Alba del Vallès),,41.5219078,2.2329113,,,0,,,0.0
GEN_PF08209037,,pl. Remei - av. Catalunya (D),,41.5236359,2.2271259,,,0,,,0.0
GEN_PF08209044,,pl. Remei - av. Catalunya (A),,41.5233192,2.2271464,,,0,,,0.0
GEN_PF08209045,,c. Buxó Baliarda (Església),,41.5218658,2.2330196,,,0,,,0.0
GEN_PF08209046,,c. Joan XXIII (Jardins),,41.5201149,2.2382538,,,0,,,0.0
GEN_PF08209047,,c. Verge del Pilar - c. Sant Jacint (A),,41.5197029,2.2331412,,,0,,,0.0
GEN_PF08209049,,ctra. Conreria - c. Sant Jaume,,41.5183334,2.2322974,,,0,,,0.0
GEN_PF08209050,,ctra. Conreria (Mas Llombard) (A),,41.5023155,2.2462864,,,0,,,0.0
