route_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,service_id
GEN_1414,GEN_1662235,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662236,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662237,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662238,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662239,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662240,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662241,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662242,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662243,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662244,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662245,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662246,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662247,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662248,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662249,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662250,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662251,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662252,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662253,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662254,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662255,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662256,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662257,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662258,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662259,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662260,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662261,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662262,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662263,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662264,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662265,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662266,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662267,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662268,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662269,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662270,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662271,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662272,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662273,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662274,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662275,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662276,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662277,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662278,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662279,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662280,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662281,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662282,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662283,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662284,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662285,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662286,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662287,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662288,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662289,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662290,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662291,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662292,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662293,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662294,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662295,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662296,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662297,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662298,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662299,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662300,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662301,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662302,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662303,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662304,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662305,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662306,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662307,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662308,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662309,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662310,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662311,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662312,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662313,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662314,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662315,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662316,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662317,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662318,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662319,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662320,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662321,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662322,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662323,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662324,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662325,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662326,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662327,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662328,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662329,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662330,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662331,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662332,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662333,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662334,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662335,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662336,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662337,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662338,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662339,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662340,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662341,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662342,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662343,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662344,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662345,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662346,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662347,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662348,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662349,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662350,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662351,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662352,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662353,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662354,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662355,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662356,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662357,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662358,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662359,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662360,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662361,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662362,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662363,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662364,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662365,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662366,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662367,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662368,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662369,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662370,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662371,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662372,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662373,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662374,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662375,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662376,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662377,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662378,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662379,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662380,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662381,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662382,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662383,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662384,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662385,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662386,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662387,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662388,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662389,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662390,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662391,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662392,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662393,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662394,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662395,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662396,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662397,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662398,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662399,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662400,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662401,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662402,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662403,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662404,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662405,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662406,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662407,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662408,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662409,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662410,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662411,,,1,,,0,0,GEN_184749
GEN_1414,GEN_1662412,,,0,,,0,0,GEN_184749
GEN_1414,GEN_1662413,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662414,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662415,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662416,,,0,,,0,0,GEN_185080
GEN_1414,GEN_1662417,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662418,,,1,,,0,0,GEN_185380
GEN_1414,GEN_1662419,,,0,,,0,0,GEN_185380
GEN_1414,GEN_1662420,,,1,,,0,0,GEN_185080
GEN_1414,GEN_1662421,,,1,,,0,0,GEN_185380
GEN_1196,GEN_1662535,,,1,,,0,0,GEN_185380
GEN_1196,GEN_1662536,,,0,,,0,0,GEN_185380
GEN_1196,GEN_1662537,,,0,,,0,0,GEN_185377
GEN_1196,GEN_1662538,,,1,,,0,0,GEN_185377
GEN_1196,GEN_1662539,,,1,,,0,0,GEN_185380
GEN_1196,GEN_1662540,,,0,,,0,0,GEN_185377
GEN_1196,GEN_1662541,,,0,,,0,0,GEN_185380
GEN_1196,GEN_1662542,,,1,,,0,0,GEN_185377
GEN_1196,GEN_1662543,,,1,,,0,0,GEN_185380
GEN_1196,GEN_1662544,,,0,,,0,0,GEN_185380
GEN_1196,GEN_1662545,,,0,,,0,0,GEN_185377
GEN_1196,GEN_1662546,,,1,,,0,0,GEN_185377
GEN_1196,GEN_1662547,,,1,,,0,0,GEN_185380
GEN_1196,GEN_1662548,,,0,,,0,0,GEN_185380
GEN_1389,GEN_1662549,,,0,,,0,0,GEN_185380
GEN_1389,GEN_1662550,,,1,,,0,0,GEN_185380
GEN_1389,GEN_1662551,,,0,,,0,0,GEN_184732
GEN_1389,GEN_1662552,,,0,,,0,0,GEN_185341
GEN_1389,GEN_1662553,,,0,,,0,0,GEN_186121
GEN_1389,GEN_1662554,,,1,,,0,0,GEN_184732
GEN_1389,GEN_1662555,,,1,,,0,0,GEN_185341
GEN_1389,GEN_1662556,,,1,,,0,0,GEN_186121
GEN_1389,GEN_1662557,,,0,,,0,0,GEN_185086
GEN_1389,GEN_1662558,,,1,,,0,0,GEN_185086
GEN_1389,GEN_1662559,,,0,,,0,0,GEN_184749
GEN_1389,GEN_1662560,,,0,,,0,0,GEN_185380
GEN_1389,GEN_1662561,,,1,,,0,0,GEN_184749
GEN_1389,GEN_1662562,,,1,,,0,0,GEN_185380
GEN_1315,GEN_1663235,,,1,,,0,0,GEN_185331
GEN_0125,GEN_1663889,,,1,,,0,0,GEN_185481
GEN_0125,GEN_1663890,,,1,,,0,0,GEN_185852
GEN_0125,GEN_1663891,,,1,,,0,0,GEN_185852
GEN_0125,GEN_1663892,,,1,,,0,0,GEN_185481
GEN_0125,GEN_1663893,,,1,,,0,0,GEN_185481
GEN_0125,GEN_1663894,,,1,,,0,0,GEN_185481
GEN_0125,GEN_1663895,,,1,,,0,0,GEN_185852
GEN_0125,GEN_1663896,,,1,,,0,0,GEN_185481
GEN_0095,GEN_1663897,,,1,,,0,0,GEN_185481
GEN_0095,GEN_1663898,,,1,,,0,0,GEN_185852
GEN_0095,GEN_1663899,,,1,,,0,0,GEN_185852
GEN_0095,GEN_1663900,,,1,,,0,0,GEN_185852
GEN_0095,GEN_1663901,,,1,,,0,0,GEN_185481
GEN_0095,GEN_1663902,,,1,,,0,0,GEN_185481
GEN_0095,GEN_1663903,,,1,,,0,0,GEN_185852
GEN_0095,GEN_1663904,,,1,,,0,0,GEN_185852
GEN_0095,GEN_1663905,,,1,,,0,0,GEN_185481
GEN_0095,GEN_1663906,,,1,,,0,0,GEN_185852
GEN_0095,GEN_1663907,,,1,,,0,0,GEN_185481
GEN_0095,GEN_1663908,,,1,,,0,0,GEN_185481
GEN_1465,GEN_1664392,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664393,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664394,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664395,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664396,,,1,,,0,0,GEN_184735
GEN_1465,GEN_1664397,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664398,,,0,,,0,0,GEN_184735
GEN_1465,GEN_1664399,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664401,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664402,,,1,,,0,0,GEN_184735
GEN_1465,GEN_1664404,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664405,,,1,,,0,0,GEN_184735
GEN_1465,GEN_1664406,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664407,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664408,,,0,,,0,0,GEN_184735
GEN_1465,GEN_1664409,,,1,,,0,0,GEN_184735
GEN_1465,GEN_1664410,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664411,,,0,,,0,0,GEN_184735
GEN_1465,GEN_1664412,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664413,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664414,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664415,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664416,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664418,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664419,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664420,,,1,,,0,0,GEN_184735
GEN_1465,GEN_1664421,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664422,,,0,,,0,0,GEN_184735
GEN_1465,GEN_1664423,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664424,,,1,,,0,0,GEN_184735
GEN_1465,GEN_1664425,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664426,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664427,,,0,,,0,0,GEN_184735
GEN_1465,GEN_1664428,,,1,,,0,0,GEN_184735
GEN_1465,GEN_1664429,,,1,,,0,0,GEN_184732
GEN_1465,GEN_1664430,,,0,,,0,0,GEN_184732
GEN_1465,GEN_1664431,,,0,,,0,0,GEN_184735
GEN_1465,GEN_1664432,,,0,,,0,0,GEN_184732
GEN_0272,GEN_1665345,,,1,,,0,0,GEN_185056
GEN_0272,GEN_1665346,,,0,,,0,0,GEN_185056
GEN_0954,GEN_1667410,,,1,,,0,0,GEN_184862
GEN_0954,GEN_1667411,,,0,,,0,0,GEN_184862
GEN_0954,GEN_1667412,,,1,,,0,0,GEN_185380
GEN_0954,GEN_1667413,,,0,,,0,0,GEN_185380
GEN_0954,GEN_1667414,,,1,,,0,0,GEN_184862
GEN_0954,GEN_1667415,,,0,,,0,0,GEN_184862
GEN_1522,GEN_1667659,,,1,,,0,0,GEN_185380
GEN_1522,GEN_1667660,,,0,,,0,0,GEN_185380
GEN_1522,GEN_1667661,,,1,,,0,0,GEN_185380
GEN_1522,GEN_1667662,,,0,,,0,0,GEN_185380
GEN_1522,GEN_1667663,,,1,,,0,0,GEN_185380
GEN_1522,GEN_1667664,,,0,,,0,0,GEN_185380
GEN_1522,GEN_1667665,,,1,,,0,0,GEN_185380
GEN_1522,GEN_1667666,,,0,,,0,0,GEN_185380
GEN_1522,GEN_1667667,,,1,,,0,0,GEN_185380
GEN_1522,GEN_1667668,,,0,,,0,0,GEN_185380
GEN_1522,GEN_1667669,,,1,,,0,0,GEN_185380
GEN_1522,GEN_1667670,,,0,,,0,0,GEN_185380
GEN_1522,GEN_1667671,,,1,,,0,0,GEN_185380
GEN_1522,GEN_1667672,,,0,,,0,0,GEN_185380
GEN_1522,GEN_1667673,,,1,,,0,0,GEN_185380
GEN_1522,GEN_1667674,,,0,,,0,0,GEN_185380
GEN_1523,GEN_1667675,,,0,,,0,0,GEN_184732
GEN_1523,GEN_1667676,,,0,,,0,0,GEN_184732
GEN_1523,GEN_1667677,,,0,,,0,0,GEN_184732
GEN_1523,GEN_1667678,,,1,,,0,0,GEN_184732
GEN_1523,GEN_1667679,,,1,,,0,0,GEN_184732
GEN_1523,GEN_1667680,,,1,,,0,0,GEN_184732
GEN_1558,GEN_1667870,,,1,,,0,0,GEN_185481
GEN_1558,GEN_1667871,,,1,,,0,0,GEN_185852
GEN_1558,GEN_1667872,,,1,,,0,0,GEN_185481
GEN_1558,GEN_1667873,,,1,,,0,0,GEN_185481
GEN_1558,GEN_1667874,,,1,,,0,0,GEN_185481
GEN_1558,GEN_1667875,,,1,,,0,0,GEN_185852
GEN_1558,GEN_1667876,,,1,,,0,0,GEN_185481
GEN_1790,GEN_1671279,,,1,,,0,0,GEN_185380
GEN_1809,GEN_1671475,,,1,,,0,0,GEN_185380
GEN_1809,GEN_1671476,,,1,,,0,0,GEN_185380
GEN_0900,GEN_1674240,,,0,,,0,0,GEN_185331
GEN_0900,GEN_1674241,,,1,,,0,0,GEN_185331
GEN_0900,GEN_1674242,,,0,,,0,0,GEN_185331
GEN_0900,GEN_1674243,,,1,,,0,0,GEN_185331
GEN_0900,GEN_1674244,,,0,,,0,0,GEN_185331
GEN_0900,GEN_1674245,,,1,,,0,0,GEN_185331
GEN_1653,GEN_1675160,,,0,,,0,0,GEN_185380
GEN_1653,GEN_1675161,,,1,,,0,0,GEN_184732
GEN_1653,GEN_1675162,,,1,,,0,0,GEN_184735
GEN_1653,GEN_1675163,,,0,,,0,0,GEN_184735
GEN_1653,GEN_1675164,,,1,,,0,0,GEN_185922
GEN_1653,GEN_1675165,,,0,,,0,0,GEN_184735
GEN_1653,GEN_1675166,,,1,,,0,0,GEN_185922
GEN_1653,GEN_1675167,,,0,,,0,0,GEN_184749
GEN_1653,GEN_1675168,,,0,,,0,0,GEN_184735
GEN_1653,GEN_1675169,,,1,,,0,0,GEN_185922
GEN_1653,GEN_1675170,,,0,,,0,0,GEN_184749
GEN_1653,GEN_1675171,,,0,,,0,0,GEN_184735
GEN_1653,GEN_1675172,,,0,,,0,0,GEN_184749
GEN_1653,GEN_1675173,,,1,,,0,0,GEN_185922
GEN_1653,GEN_1675174,,,0,,,0,0,GEN_184735
GEN_1653,GEN_1675175,,,1,,,0,0,GEN_185922
GEN_1653,GEN_1675176,,,0,,,0,0,GEN_184749
GEN_1653,GEN_1675177,,,0,,,0,0,GEN_184735
GEN_1653,GEN_1675178,,,1,,,0,0,GEN_184735
GEN_1653,GEN_1675179,,,0,,,0,0,GEN_184749
GEN_1653,GEN_1675180,,,0,,,0,0,GEN_184735
GEN_1653,GEN_1675181,,,1,,,0,0,GEN_185922
GEN_1653,GEN_1675182,,,0,,,0,0,GEN_184735
GEN_1653,GEN_1675183,,,0,,,0,0,GEN_184749
GEN_1653,GEN_1675184,,,1,,,0,0,GEN_185922
GEN_1653,GEN_1675185,,,0,,,0,0,GEN_184735
GEN_1653,GEN_1675186,,,0,,,0,0,GEN_184749
GEN_1653,GEN_1675187,,,1,,,0,0,GEN_185922
GEN_1653,GEN_1675188,,,0,,,0,0,GEN_184735
GEN_1653,GEN_1675189,,,0,,,0,0,GEN_184749
GEN_1619,GEN_1676170,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676171,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676172,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676173,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676174,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676175,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676176,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676177,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676178,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676179,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676180,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676181,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676182,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676183,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676184,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676185,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676186,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676187,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676188,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676189,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676190,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676191,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676192,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676193,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676194,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676195,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676196,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676197,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676198,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676199,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676200,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676201,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676202,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676203,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676204,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676205,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676206,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676207,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676208,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676209,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676210,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676211,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676212,,,0,,,0,0,GEN_184732
GEN_1619,GEN_1676213,,,1,,,0,0,GEN_184732
GEN_1619,GEN_1676215,,,1,,,0,0,GEN_184732
GEN_1200,GEN_1676424,,,0,,,0,0,GEN_185331
GEN_1200,GEN_1676425,,,1,,,0,0,GEN_185331
GEN_1200,GEN_1676426,,,0,,,0,0,GEN_185331
GEN_1200,GEN_1676427,,,1,,,0,0,GEN_185331
GEN_1200,GEN_1676428,,,0,,,0,0,GEN_185331
GEN_1200,GEN_1676429,,,1,,,0,0,GEN_185331
GEN_0625,GEN_1677131,,,1,,,0,0,GEN_185380
GEN_0625,GEN_1677132,,,0,,,0,0,GEN_185380
GEN_0625,GEN_1677133,,,1,,,0,0,GEN_185380
GEN_0625,GEN_1677134,,,0,,,0,0,GEN_185380
GEN_0625,GEN_1677135,,,1,,,0,0,GEN_185380
GEN_0625,GEN_1677136,,,0,,,0,0,GEN_185380
GEN_0623,GEN_1677137,,,1,,,0,0,GEN_185380
GEN_0623,GEN_1677138,,,0,,,0,0,GEN_185380
GEN_0623,GEN_1677139,,,1,,,0,0,GEN_185380
GEN_0623,GEN_1677140,,,1,,,0,0,GEN_185377
GEN_0623,GEN_1677141,,,1,,,0,0,GEN_184749
GEN_0623,GEN_1677142,,,1,,,0,0,GEN_184735
GEN_0623,GEN_1677143,,,0,,,0,0,GEN_185380
GEN_0623,GEN_1677144,,,0,,,0,0,GEN_185377
GEN_0623,GEN_1677145,,,0,,,0,0,GEN_184749
GEN_0623,GEN_1677146,,,0,,,0,0,GEN_184735
GEN_0623,GEN_1677147,,,1,,,0,0,GEN_185377
GEN_0623,GEN_1677148,,,1,,,0,0,GEN_184735
GEN_0623,GEN_1677149,,,1,,,0,0,GEN_185380
GEN_0623,GEN_1677150,,,1,,,0,0,GEN_184749
GEN_0623,GEN_1677151,,,0,,,0,0,GEN_185377
GEN_0623,GEN_1677152,,,0,,,0,0,GEN_184735
GEN_0623,GEN_1677153,,,1,,,0,0,GEN_185377
GEN_0623,GEN_1677154,,,1,,,0,0,GEN_184735
GEN_0623,GEN_1677155,,,0,,,0,0,GEN_185380
GEN_0623,GEN_1677156,,,0,,,0,0,GEN_184749
GEN_0623,GEN_1677157,,,0,,,0,0,GEN_184735
GEN_0623,GEN_1677158,,,0,,,0,0,GEN_185377
GEN_0623,GEN_1677159,,,1,,,0,0,GEN_185380
GEN_0623,GEN_1677160,,,1,,,0,0,GEN_185377
GEN_0623,GEN_1677161,,,0,,,0,0,GEN_185380
GEN_0623,GEN_1677162,,,1,,,0,0,GEN_184735
GEN_0623,GEN_1677163,,,1,,,0,0,GEN_185380
GEN_0623,GEN_1677164,,,0,,,0,0,GEN_185377
